article_id,event_id,source,publisher,source_count,title,summary,content,body_text,content_level,rescored,url,published_at,collected_at,time_parse_error,language,tickers,companies,sector,topic,sentiment_score,p_positive,p_neutral,p_negative,b_bull,b_bear,g_growth,s_shock,k_unc,entropy_norm,optimism,fear,uncertainty,attention,attention_weight,disagreement,disagreement_input,risk_intensity,risk_category,evidence_sentence,model_confidence,relevance_weight,time_weight,source_weight,agg_weight,is_duplicate,dedup_factor,processing_error
rss-2e96391c7c687743,rss-2e96391c7c687743,NYT Business RSS,NYT Business RSS,1,"Kansas City, the Smallest World Cup Host, Has the World at Its Feet","The city has a proud history with the sport thanks to Lamar Hunt, who owned the Kansas City Chiefs and co-founded Major League Soccer.","The city has a proud history with the sport thanks to Lamar Hunt, who owned the Kansas City Chiefs and co-founded Major League Soccer.",,summary,False,https://www.nytimes.com/2026/07/11/business/kansas-city-world-cup-host.html,2026-07-11T09:01:32+00:00,2026-07-11T11:40:20+00:00,,en,,,Unmapped,general market sentiment,0.222,0.235,0.752,0.013,0.000000,0.000000,0.000000,0.000000,0.000000,0.556520,16.5,0.9,46.8,0.0,0.0,0.0,0.222,0.0,,"The city has a proud history with the sport thanks to Lamar Hunt, who owned the Kansas City Chiefs and co-founded Major League Soccer.",0.752,0.500,0.963908,1.000,0.481954,False,1.0,
rss-b3a782e080d254de,rss-b3a782e080d254de,NYT Business RSS,NYT Business RSS,1,"What Slate Auto’s $25,000 Electric Pickup Truck Is Like in Person","The Slate Auto truck is making a splash for its lack of frills and its relatively affordable price, but it’s jumping into a difficult market.","The Slate Auto truck is making a splash for its lack of frills and its relatively affordable price, but it’s jumping into a difficult market.",,summary,False,https://www.nytimes.com/2026/07/11/business/slate-auto-electric-pickup-truck.html,2026-07-11T09:00:59+00:00,2026-07-11T11:40:20+00:00,,en,,,Unmapped,general market sentiment,-0.468,0.068,0.396,0.536,0.000000,0.000000,0.000000,0.000000,0.000000,0.804769,4.8,37.5,40.0,0.0,0.0,0.0,-0.468,0.0,,"The Slate Auto truck is making a splash for its lack of frills and its relatively affordable price, but it’s jumping into a difficult market.",0.536,0.500,0.963785,1.000,0.481893,False,1.0,
rss-01442bf4d2efa4d1,rss-01442bf4d2efa4d1,NYT Business RSS,NYT Business RSS,1,What’s in the Housing Bill That Just Became Law,"It is no Great Society measure, but the new law offers local governments and builders incentives to make incremental changes.","It is no Great Society measure, but the new law offers local governments and builders incentives to make incremental changes.",,summary,False,https://www.nytimes.com/2026/07/11/business/economy/housing-bill-affordability.html,2026-07-11T09:00:36+00:00,2026-07-11T11:40:20+00:00,,en,,,Unmapped,general market sentiment,0.340,0.351,0.638,0.011,0.000000,0.000000,0.000000,0.000000,0.000000,0.640793,24.6,0.8,44.7,0.0,0.0,0.0,0.340,0.0,,"It is no Great Society measure, but the new law offers local governments and builders incentives to make incremental changes.",0.638,0.500,0.963700,1.000,0.481850,False,1.0,
rss-a4ececccaef80cb4,rss-a4ececccaef80cb4,NYT Business RSS,NYT Business RSS,1,Kids Can’t Stop Watching ‘Moana.’ There’s a Scientific Explanation.,The 2016 release has become the most watched movie on Disney+. Parents and experts explain why kids can’t get enough.,The 2016 release has become the most watched movie on Disney+. Parents and experts explain why kids can’t get enough.,,summary,False,https://www.nytimes.com/2026/07/11/movies/moana-kids-obsession.html,2026-07-11T09:00:11+00:00,2026-07-11T11:40:20+00:00,,en,,,Technology,general market sentiment,0.198,0.283,0.632,0.085,0.000000,0.000000,0.000000,0.000000,0.000000,0.779159,19.8,5.9,48.7,0.0,0.0,0.0,0.198,0.0,,The 2016 release has become the most watched movie on Disney+.,0.632,0.700,0.963607,1.000,0.674525,False,1.0,
rss-f35dddab69a783fa,rss-f35dddab69a783fa,NYT Business RSS,NYT Business RSS,1,Times Journalists Subpoenaed as Trump Escalates Pressure on Media,The Justice Department is seeking to compel testimony from reporters who wrote about the new Air Force One. The Times called the move a “brazen act.”,The Justice Department is seeking to compel testimony from reporters who wrote about the new Air Force One. The Times called the move a “brazen act.”,,summary,False,https://www.nytimes.com/2026/07/11/business/media/new-york-times-trump-subpoenas.html,2026-07-11T04:10:21+00:00,2026-07-11T11:40:20+00:00,,en,,,Technology,general market sentiment,-0.666,0.054,0.225,0.721,0.000000,0.000000,0.000000,0.000000,0.000000,0.664489,3.8,50.4,28.9,0.0,0.0,0.0,-0.666,0.0,,The Justice Department is seeking to compel testimony from reporters who wrote about the new Air Force One.,0.721,0.700,0.901079,1.000,0.630755,False,1.0,
rss-058e70dd2f6ced06,rss-058e70dd2f6ced06,NYT Business RSS,NYT Business RSS,1,New York Times Accuses Federal Employment Agency of Retaliation,A May lawsuit by the Equal Employment Opportunity Commission claims the newspaper discriminated against a white male employee who did not get a promotion.,A May lawsuit by the Equal Employment Opportunity Commission claims the newspaper discriminated against a white male employee who did not get a promotion.,,summary,False,https://www.nytimes.com/2026/07/10/business/media/new-york-times-eeoc-lawsuit.html,2026-07-11T01:33:43+00:00,2026-07-11T11:40:20+00:00,,en,,,Technology,legal dispute,-0.914,0.020,0.047,0.933,0.000000,0.000000,0.000000,0.000000,1.000000,0.260355,1.4,65.3,39.7,0.0,0.0,0.0,-0.914,0.0,,A May lawsuit by the Equal Employment Opportunity Commission claims the newspaper discriminated against a white male employee who did not get a promotion.,0.933,0.700,0.868993,1.000,0.608295,False,1.0,
rss-7c1c30784db8c1e0,rss-7c1c30784db8c1e0,NYT Business RSS,NYT Business RSS,1,SK Hynix Stock Rises on First Day of US Trading,"SK Hynix began trading at $170 a share, above its initial public offering price of $149, in the latest test of investor demand for A.I.-related companies.","SK Hynix began trading at $170 a share, above its initial public offering price of $149, in the latest test of investor demand for A.I.-related companies.",,summary,False,https://www.nytimes.com/2026/07/10/business/sk-hynix-stock.html,2026-07-10T20:08:13+00:00,2026-07-11T11:40:20+00:00,,en,,,Unmapped,share-price movement,0.910,0.932,0.045,0.022,0.000000,0.000000,0.000000,0.000000,0.000000,0.265199,65.2,1.6,9.8,0.0,0.0,0.0,0.910,0.0,,"SK Hynix began trading at $170 a share, above its initial public offering price of $149, in the latest test of investor demand for A.I.-related companies.",0.932,0.500,0.805922,1.000,0.402961,False,1.0,
rss-a60938b2ee2b7236,rss-a60938b2ee2b7236,NYT Business RSS,NYT Business RSS,1,Shippers Face Deepening Dilemma as U.S. and Iran Vie for Control of the Strait,"Companies desperately want to get their ships moving through the Strait of Hormuz, but face mounting risks. “Things are becoming uglier by the minute,” one executive said.","Companies desperately want to get their ships moving through the Strait of Hormuz, but face mounting risks. “Things are becoming uglier by the minute,” one executive said.",,summary,False,https://www.nytimes.com/2026/07/10/business/iran-shipping-strait-of-hormuz.html,2026-07-10T18:02:56+00:00,2026-07-11T11:40:20+00:00,,en,,,Technology,general market sentiment,-0.865,0.027,0.081,0.892,0.000000,0.000000,0.000000,0.000000,0.750000,0.367128,1.9,62.4,36.7,0.0,0.0,0.0,-0.865,0.0,,"“Things are becoming uglier by the minute,” one executive said.",0.892,0.700,0.782886,1.000,0.548020,False,1.0,
rss-9831448849f2feb9,rss-9831448849f2feb9,NYT Business RSS,NYT Business RSS,1,Atlassian Illegally Fired Worker in Rare Legal Victory for Tech Worker,A federal labor law judge determined last week that the software maker Atlassian had illegally fired an employee who questioned company policy changes.,A federal labor law judge determined last week that the software maker Atlassian had illegally fired an employee who questioned company policy changes.,,summary,False,https://www.nytimes.com/2026/07/10/business/atlassian-tech-worker-wrongful-termination.html,2026-07-10T16:41:21+00:00,2026-07-11T11:40:20+00:00,,en,,,Technology,Fed decision,-0.940,0.012,0.036,0.952,0.000000,0.000000,0.000000,0.000000,0.000000,0.200291,0.8,66.6,7.5,0.0,0.0,0.0,-0.940,0.0,,A federal labor law judge determined last week that the software maker Atlassian had illegally fired an employee who questioned company policy changes.,0.952,0.700,0.768240,1.000,0.537768,False,1.0,
rss-323aed0c55c098bb,rss-323aed0c55c098bb,NYT Business RSS,NYT Business RSS,1,A.I. Has Rewarded Investors. It May Now Pose Their Greatest Risk.,"Near the midpoint of the year, stocks and bonds both report good returns. But the global stock market has become highly concentrated, our columnist says.","Near the midpoint of the year, stocks and bonds both report good returns. But the global stock market has become highly concentrated, our columnist says.",,summary,False,https://www.nytimes.com/2026/07/10/business/ai-stocks-bonds-investing-markets.html,2026-07-10T14:27:13+00:00,2026-07-11T11:40:20+00:00,,en,,,Unmapped,general market sentiment,0.242,0.438,0.366,0.196,0.000000,0.000000,0.000000,0.000000,0.600000,0.954791,30.6,13.7,61.3,0.0,0.0,0.0,0.242,0.0,,"Near the midpoint of the year, stocks and bonds both report good returns.",0.438,0.500,0.744753,1.000,0.372376,False,1.0,
rss-ef72d666eaead633,rss-ef72d666eaead633,NYT Business RSS,NYT Business RSS,1,How Volkswagen’s Troubles Were Made in China,"The German auto giant’s push into China powered it for decades, but now the company faces fierce competition from Chinese automakers in markets around the world.","The German auto giant’s push into China powered it for decades, but now the company faces fierce competition from Chinese automakers in markets around the world.",,summary,False,https://www.nytimes.com/2026/07/10/business/volkswagen-china-problems-restructuring.html,2026-07-10T14:24:03+00:00,2026-07-11T11:40:20+00:00,,en,,,Unmapped,general market sentiment,-0.766,0.063,0.107,0.830,0.000000,0.000000,0.000000,0.000000,0.000000,0.517617,4.4,58.1,19.8,0.0,0.0,0.0,-0.766,0.0,,"The German auto giant’s push into China powered it for decades, but now the company faces fierce competition from Chinese automakers in markets around the world.",0.830,0.500,0.744207,1.000,0.372103,False,1.0,
rss-90c4dba21aef9dbe,rss-90c4dba21aef9dbe,NYT Business RSS,NYT Business RSS,1,The Work of Helping A.I. Destroy Work,Start-ups are paying white-collar professionals to teach their jobs to artificial intelligence models. It’s a bonanza. It’s bleak. Where will it end?,Start-ups are paying white-collar professionals to teach their jobs to artificial intelligence models. It’s a bonanza. It’s bleak. Where will it end?,,summary,False,https://www.nytimes.com/2026/07/10/business/ai-white-collar-jobs.html,2026-07-10T17:34:20+00:00,2026-07-11T11:40:20+00:00,,en,,,Technology,AI demand,-0.165,0.065,0.705,0.230,0.000000,0.000000,0.000000,0.000000,0.000000,0.693356,4.5,16.1,49.0,0.0,0.0,0.0,-0.165,0.0,,It’s bleak.,0.705,0.500,0.777720,1.000,0.388860,False,1.0,
rss-6bf0f4a7795d59ce,rss-6bf0f4a7795d59ce,NYT Business RSS,NYT Business RSS,1,Wall St. Sets Limits on Prediction Market Trading,Goldman Sachs is the latest firm to restrict how employees use the popular betting platforms.,Goldman Sachs is the latest firm to restrict how employees use the popular betting platforms.,,summary,False,https://www.nytimes.com/2026/07/10/business/dealbook/goldman-prediction-markets-wall-street.html,2026-07-10T11:30:06+00:00,2026-07-11T11:40:20+00:00,,en,GS,Goldman Sachs,Financials,general market sentiment,-0.124,0.028,0.821,0.152,0.000000,0.000000,0.000000,0.000000,1.000000,0.498472,1.9,10.6,77.8,0.0,0.0,0.0,-0.124,0.0,,Goldman Sachs is the latest firm to restrict how employees use the popular betting platforms.,0.821,1.000,0.714836,1.000,0.714836,False,1.0,
rss-88cf7ca9bec8b0ba,rss-60ad22a9af25b6b1,NYT Business RSS,NYT Business RSS,5,Meta Ordered by E.U. to Alter ‘Addictive Design’ of Instagram and Facebook,European Union authorities said the company’s use of “addictive design” violated a digital safety law.,European Union authorities said the company’s use of “addictive design” violated a digital safety law.,,summary,False,https://www.nytimes.com/2026/07/10/business/meta-instagram-facebook-europe.html,2026-07-10T18:20:39+00:00,2026-07-11T11:40:20+00:00,,en,META,Meta,Communication Services,general market sentiment,-0.550,0.031,0.388,0.581,0.000000,0.000000,0.000000,0.000000,0.000000,0.719356,2.2,40.7,37.1,0.0,0.0,0.0,-0.550,0.0,,European Union authorities said the company’s use of “addictive design” violated a digital safety law.,0.581,1.000,0.786103,1.000,0.786103,False,1.0,
rss-52122551aa08ea80,rss-52122551aa08ea80,NYT Business RSS,NYT Business RSS,1,You’re Freezing in Your Office Building. Here’s Why.,Office temperatures are typically set in the low 70s during summer. But where you sit and the efficiency of the cooling system can make you feel colder.,Office temperatures are typically set in the low 70s during summer. But where you sit and the efficiency of the cooling system can make you feel colder.,,summary,False,https://www.nytimes.com/2026/07/10/business/cold-offices-air-conditioning.html,2026-07-10T15:19:18+00:00,2026-07-11T11:40:20+00:00,,en,,,Unmapped,general market sentiment,-0.115,0.048,0.788,0.163,0.000000,0.000000,0.000000,0.000000,0.000000,0.572891,3.4,11.4,48.7,0.0,0.0,0.0,-0.115,0.0,,Office temperatures are typically set in the low 70s during summer.,0.788,0.500,0.753786,1.000,0.376893,False,1.0,
rss-4621ad1bdcedd942,rss-4621ad1bdcedd942,NYT Business RSS,NYT Business RSS,1,Hotel Workers Hoped the World Cup Would Boost Their Hours. It Didn’t.,"Even as matches have drawn large crowds, hotel bookings have lagged. And workers in host cities say they’re struggling.","Even as matches have drawn large crowds, hotel bookings have lagged. And workers in host cities say they’re struggling.",,summary,False,https://www.nytimes.com/2026/07/10/business/hotel-workers-world-cup.html,2026-07-10T09:02:25+00:00,2026-07-11T11:40:20+00:00,,en,,,Unmapped,general market sentiment,-0.527,0.182,0.108,0.710,0.000000,0.000000,0.000000,0.000000,0.000000,0.722667,12.8,49.7,26.0,0.0,0.0,0.0,-0.527,0.0,,And workers in host cities say they’re struggling.,0.710,0.500,0.690812,1.000,0.345406,False,1.0,
rss-86393849fedaf082,rss-86393849fedaf082,NYT Business RSS,NYT Business RSS,1,The Message From Barcelona’s New Sustainable Tourism Leader: ‘Not One Tourist More.’,"As the commissioner for sustainable tourism, José Antonio Donaire’s job is to diminish the impact of the nearly 16 million annual visitors to the Catalan capital. Here’s what he’s planning.","As the commissioner for sustainable tourism, José Antonio Donaire’s job is to diminish the impact of the nearly 16 million annual visitors to the Catalan capital. Here’s what he’s planning.",,summary,False,https://www.nytimes.com/2026/07/10/travel/barcelona-overtourism-jose-antonio-donaire.html,2026-07-10T13:46:24+00:00,2026-07-11T11:40:20+00:00,,en,,,Technology,general market sentiment,0.079,0.106,0.867,0.027,0.000000,0.000000,0.000000,0.000000,1.000000,0.418535,7.4,1.9,77.2,0.0,0.0,0.0,0.079,0.0,,"As the commissioner for sustainable tourism, José Antonio Donaire’s job is to diminish the impact of the nearly 16 million annual visitors to the Catalan capital.",0.867,0.700,0.737749,1.000,0.516424,False,1.0,
rss-96195a5153666873,rss-96195a5153666873,NYT Business RSS,NYT Business RSS,1,Oil Prices Wobble As a Week of Hostilities Derails Shipping,"The latest turmoil, sparked by attacks on three commercial ships in the strait days ago, pushed the price of crude back above prewar levels.","The latest turmoil, sparked by attacks on three commercial ships in the strait days ago, pushed the price of crude back above prewar levels.",,summary,False,https://www.nytimes.com/2026/07/10/business/oil-gas-stocks-shipping-iran-hormuz.html,2026-07-10T20:14:34+00:00,2026-07-11T11:40:20+00:00,,en,,,Energy,oil price movement,-0.681,0.141,0.037,0.822,0.000000,0.000000,0.000000,1.000000,0.000000,0.508001,9.9,67.6,16.7,0.0,0.0,0.0,-0.681,60.0,commodity risk,"The latest turmoil, sparked by attacks on three commercial ships in the strait days ago, pushed the price of crude back above prewar levels.",0.822,0.700,0.807108,1.000,0.564976,False,1.0,
rss-a8050ae74d3e73b8,rss-a8050ae74d3e73b8,NYT Business RSS,NYT Business RSS,1,"John Deere Farm Equipment Owners Have Right-to-Repair, F.T.C. Says","A settlement by the company with the Federal Trade Commission will allow farmers and local mechanics to make their own fixes, instead of relying on authorized dealers.","A settlement by the company with the Federal Trade Commission will allow farmers and local mechanics to make their own fixes, instead of relying on authorized dealers.",,summary,False,https://www.nytimes.com/2026/07/09/business/john-deere-ftc-right-to-repair.html,2026-07-09T21:07:27+00:00,2026-07-11T11:40:20+00:00,,en,C;T,AT&T;Citigroup,Communication Services,Fed decision,0.159,0.172,0.816,0.013,0.000000,0.000000,0.000000,0.000000,0.000000,0.476679,12.0,0.9,46.9,0.0,0.0,0.0,0.159,0.0,,"Says A settlement by the company with the Federal Trade Commission will allow farmers and local mechanics to make their own fixes, instead of relying on authorized dealers.",0.816,1.000,0.585441,1.000,0.585441,False,1.0,
rss-a4961d26e5543fbf,rss-a4961d26e5543fbf,NYT Business RSS,NYT Business RSS,1,"Delta, United and Other Airlines Are Offering Lower-Cost Business Class Options: What to Know","Delta is the latest U.S. airline to introduce stripped down, luxury-class fares. What do you get for your money, and is it worth it? What you need to know.","Delta is the latest U.S. airline to introduce stripped down, luxury-class fares. What do you get for your money, and is it worth it? What you need to know.",,summary,False,https://www.nytimes.com/2026/07/09/travel/basic-business-class-airlines-delta-united.html,2026-07-09T19:50:15+00:00,2026-07-11T11:40:20+00:00,,en,,,Technology,general market sentiment,0.046,0.074,0.898,0.028,0.000000,0.000000,0.000000,0.000000,0.000000,0.355377,5.2,2.0,46.6,0.0,0.0,0.0,0.046,0.0,,"airline to introduce stripped down, luxury-class fares.",0.898,0.700,0.575072,1.000,0.402550,False,1.0,
rss-0b5018c23473a80f,rss-0b5018c23473a80f,NYT Business RSS,NYT Business RSS,1,Volkswagen Is Cutting Production as Sales in China Plunge,The German automaker has struggled to compete with fast-growing Chinese companies that offer more affordable and sophisticated electric vehicles.,The German automaker has struggled to compete with fast-growing Chinese companies that offer more affordable and sophisticated electric vehicles.,,summary,False,https://www.nytimes.com/2026/07/09/business/volkswagen-china-sales.html,2026-07-10T13:07:27+00:00,2026-07-11T11:40:20+00:00,,en,,,Consumer Discretionary,EV demand,-0.855,0.052,0.040,0.907,0.000000,0.000000,0.000000,1.000000,0.000000,0.338895,3.7,73.5,11.8,0.0,0.0,0.0,-0.855,0.0,,The German automaker has struggled to compete with fast-growing Chinese companies that offer more affordable and sophisticated electric vehicles.,0.907,0.500,0.731127,1.000,0.365563,False,1.0,
rss-09a0f3747df09ba8,rss-09a0f3747df09ba8,NYT Business RSS,NYT Business RSS,1,Warsh Announces Slate of New Advisers for Fed Task Forces,"The five task forces are focused on topics that Kevin M. Warsh, the chairman of the Federal Reserve, has said are “central to the broad conduct of monetary policy.”","The five task forces are focused on topics that Kevin M. Warsh, the chairman of the Federal Reserve, has said are “central to the broad conduct of monetary policy.”",,summary,False,https://www.nytimes.com/2026/07/09/business/warsh-announces-slate-of-new-advisers-for-fed-task-forces.html,2026-07-09T22:24:54+00:00,2026-07-11T11:40:20+00:00,,en,,,Technology,Fed decision,0.014,0.054,0.906,0.040,0.000000,0.000000,0.000000,0.000000,0.000000,0.342016,3.8,2.8,46.5,0.0,0.0,0.0,0.014,0.0,,"Warsh, the chairman of the Federal Reserve, has said are “central to the broad conduct of monetary policy.”",0.906,0.700,0.596032,1.000,0.417222,False,1.0,
rss-902675e9bef52803,rss-902675e9bef52803,NYT Business RSS,NYT Business RSS,1,"China, Russia and Others Seek to Inflame Debate Over A.I. Data Centers","State actors in China, Russia and Iran have sought to exploit the U.S. public debate over the effects of the technology.","State actors in China, Russia and Iran have sought to exploit the U.S. public debate over the effects of the technology.",,summary,False,https://www.nytimes.com/2026/07/09/business/china-russia-ai-data-centers.html,2026-07-09T17:08:12+00:00,2026-07-11T11:40:20+00:00,,en,,,Unmapped,general market sentiment,-0.004,0.130,0.737,0.133,0.000000,0.000000,0.000000,0.000000,0.000000,0.690526,9.1,9.3,50.2,0.0,0.0,0.0,-0.004,0.0,,public debate over the effects of the technology.,0.737,0.500,0.553900,1.000,0.276950,False,1.0,
rss-4cba28efe236efb3,rss-4cba28efe236efb3,NYT Business RSS,NYT Business RSS,1,Grocery Stores Lower Prices as Consumers Pare Spending,"While shoppers may get better deals on some items, it’s unlikely their overall grocery bill will fall.","While shoppers may get better deals on some items, it’s unlikely their overall grocery bill will fall.",,summary,False,https://www.nytimes.com/2026/07/09/business/grocery-stores-lower-food-prices.html,2026-07-09T18:11:51+00:00,2026-07-11T11:40:20+00:00,,en,,,Consumer Discretionary,consumer spending,-0.916,0.034,0.016,0.950,0.000000,0.000000,0.000000,0.000000,1.000000,0.209835,2.4,66.5,36.9,0.0,0.0,0.0,-0.916,0.0,,"While shoppers may get better deals on some items, it’s unlikely their overall grocery bill will fall.",0.950,0.500,0.562121,1.000,0.281060,False,1.0,
rss-a6e0fb486f1e8676,rss-a6e0fb486f1e8676,NYT Business RSS,NYT Business RSS,1,A $3.2 Trillion Deal-Making Frenzy Is Spurred by the A.I. Economy,This year’s boom includes the most spent on global deal-making in a six-month period in a decade. But questions persist about whether it can continue.,This year’s boom includes the most spent on global deal-making in a six-month period in a decade. But questions persist about whether it can continue.,,summary,False,https://www.nytimes.com/2026/07/09/business/ai-boom-corporate-deals.html,2026-07-09T15:52:25+00:00,2026-07-11T11:40:20+00:00,,en,,,Unmapped,general market sentiment,0.110,0.223,0.664,0.113,0.000000,0.000000,0.000000,0.000000,0.750000,0.776396,15.6,7.9,72.3,0.0,0.0,0.0,0.110,0.0,,Economy This year’s boom includes the most spent on global deal-making in a six-month period in a decade.,0.664,0.500,0.544268,1.000,0.272134,False,1.0,
rss-328cadd4ab686ab0,rss-328cadd4ab686ab0,NYT Business RSS,NYT Business RSS,1,Renewed Fighting With Iran Shows Cracks in Peace-Trade Rally,Investors have taken heart from the fragile cease-fire between the United States and Iran before. Will they do so again?,Investors have taken heart from the fragile cease-fire between the United States and Iran before. Will they do so again?,,summary,False,https://www.nytimes.com/2026/07/09/business/dealbook/iran-war-markets.html,2026-07-09T13:18:52+00:00,2026-07-11T11:40:20+00:00,,en,,,Technology,general market sentiment,-0.156,0.113,0.618,0.269,0.000000,0.000000,0.000000,0.000000,0.000000,0.816412,7.9,18.8,49.2,0.0,0.0,0.0,-0.156,40.0,valuation risk,Investors have taken heart from the fragile cease-fire between the United States and Iran before.,0.618,0.700,0.525262,1.000,0.367683,False,1.0,
rss-baa6f284737d4793,rss-baa6f284737d4793,NYT Business RSS,NYT Business RSS,1,"Help! I Refueled My Rental Car, but Enterprise Charged Me Anyway.",A traveler to Germany returned his vehicle with slightly more gas than it had when he picked it up. So why was he billed $131 to fill up the tank?,A traveler to Germany returned his vehicle with slightly more gas than it had when he picked it up. So why was he billed $131 to fill up the tank?,,summary,False,https://www.nytimes.com/2026/07/09/travel/help-i-refueled-my-rental-car-but-enterprise-charged-me-anyway.html,2026-07-09T18:28:34+00:00,2026-07-11T11:40:20+00:00,,en,,,Energy,general market sentiment,0.130,0.227,0.676,0.097,0.000000,0.000000,0.000000,0.000000,0.000000,0.753345,15.9,6.8,49.6,0.0,0.0,0.0,0.130,0.0,,"I Refueled My Rental Car, but Enterprise Charged Me Anyway.",0.676,0.700,0.564301,1.000,0.395011,False,1.0,
rss-834086a4f0c214a7,rss-834086a4f0c214a7,NYT Business RSS,NYT Business RSS,1,Can Xenom Turn Working Out Into a Sport?,"Xenom, a new fitness company, wants to make weekend warriors feel like pros.","Xenom, a new fitness company, wants to make weekend warriors feel like pros.",,summary,False,https://www.nytimes.com/2026/07/09/style/xenom-crossfit-competition-workout-fitness.html,2026-07-09T09:00:30+00:00,2026-07-11T11:40:20+00:00,,en,,,Unmapped,general market sentiment,0.077,0.091,0.895,0.014,0.000000,0.000000,0.000000,0.000000,0.000000,0.342228,6.4,1.0,46.1,0.0,0.0,0.0,0.077,0.0,,"Xenom, a new fitness company, wants to make weekend warriors feel like pros.",0.895,0.500,0.494769,1.000,0.247385,False,1.0,
rss-3cea2506cac5e72f,rss-3cea2506cac5e72f,NYT Business RSS,NYT Business RSS,1,The World Cup’s Biggest Match Is Nike Vs. Adidas,"Second place in the hearts and wallets of Americans isn’t good enough for the world’s largest sportswear companies, who bet big on the tournament.","Second place in the hearts and wallets of Americans isn’t good enough for the world’s largest sportswear companies, who bet big on the tournament.",,summary,False,https://www.nytimes.com/2026/07/09/business/world-cup-nike-adidas.html,2026-07-10T01:54:48+00:00,2026-07-11T11:40:20+00:00,,en,NKE,Nike,Consumer Discretionary,general market sentiment,-0.446,0.080,0.395,0.526,0.000000,0.000000,0.000000,0.000000,0.000000,0.824947,5.6,36.8,40.5,0.0,0.0,0.0,-0.446,0.0,,"Second place in the hearts and wallets of Americans isn’t good enough for the world’s largest sportswear companies, who bet big on the tournament.",0.526,1.000,0.625707,1.000,0.625707,False,1.0,
rss-7e84dda00d7cae45,rss-7e84dda00d7cae45,Yahoo Finance RSS,Yahoo Finance RSS,1,"Big Tech is paying for the AI boom, and chipmakers are cashing in: Chart of the Day",Wall Street knows Big Tech can spend on AI — the harder question is how fast that spending turns back into cash.,Wall Street knows Big Tech can spend on AI — the harder question is how fast that spending turns back into cash.,,summary,False,https://finance.yahoo.com/markets/article/big-tech-is-paying-for-the-ai-boom-and-chipmakers-are-cashing-in-chart-of-the-day-114043038.html?.tsrc=rss,2026-07-11T11:40:43+00:00,2026-07-11T11:46:00+00:00,,en,AMZN;GOOGL;META;MSFT,Alphabet;Amazon;Meta;Microsoft,Communication Services,AI demand,0.006,0.049,0.909,0.043,0.000000,0.000000,0.000000,0.000000,0.000000,0.336055,3.4,3.0,46.4,0.0,0.0,0.0,0.006,0.0,,Wall Street knows Big Tech can spend on AI — the harder question is how fast that spending turns back into cash.,0.909,1.000,0.998778,0.900,0.898900,False,1.0,
rss-50cc09ec56fe780d,rss-50cc09ec56fe780d,Yahoo Finance RSS,Yahoo Finance RSS,1,Trump's Financial Disclosure Revealed a $1.67 Million Micron Stock Stake,Is this a sign to follow the president's lead?,Is this a sign to follow the president's lead?,,summary,False,https://www.fool.com/investing/2026/07/11/trumps-financial-disclosure-revealed-a-167-million/?.tsrc=rss,2026-07-11T11:36:00+00:00,2026-07-11T11:46:00+00:00,,en,NVDA,Nvidia,Technology,general market sentiment,0.116,0.133,0.850,0.017,0.000000,0.000000,0.000000,0.000000,0.000000,0.432181,9.3,1.2,47.0,0.0,0.0,0.0,0.116,0.0,,Is this a sign to follow the president's lead?,0.850,1.000,0.997688,0.900,0.897919,False,1.0,
rss-ea268e255708f86e,rss-ea268e255708f86e,Google News Business RSS,Common Dreams,1,'Sign the Damn Bill!' Anger at Trump Grows as US Housing Prices Hit All-Time High - Common Dreams,'Sign the Damn Bill!' Anger at Trump Grows as US Housing Prices Hit All-Time High Common Dreams Median home sale price hits record high in June WMTW Home prices across the U.S. hit an all-time high Yahoo Finance NAR Existing-Home Sales Report Shows 2.4% Decrease in June National Association of REALTORS® Spring Home-Selling Season Ends on a Bad Note WSJ,'Sign the Damn Bill!' Anger at Trump Grows as US Housing Prices Hit All-Time High Common Dreams Median home sale price hits record high in June WMTW Home prices across the U.S. hit an all-time high Yahoo Finance NAR Existing-Home Sales Report Shows 2.4% Decrease in June National Association of REALTORS® Spring Home-Selling Season Ends on a Bad Note WSJ,,summary,False,https://news.google.com/rss/articles/CBMidEFVX3lxTFBWbjRndG8wZTNsdXpZaG04cjE0SFVoRWNZeEdXOTU4YlgwaUtvSzh5TVAxODJjcWw0dXpsRE5sVEtSdFRSTDlsSlRrSnRaYVVNdzV3QkNLdHlvdTdIdGJtVEhTVUdHUHBzbDF1aE54eE9ESEpx?oc=5,2026-07-09T21:25:42+00:00,2026-07-11T11:46:20+00:00,,en,,,Unmapped,general market sentiment,-0.789,0.089,0.034,0.878,0.000000,0.000000,1.000000,0.000000,0.000000,0.404039,16.2,61.4,13.5,0.0,0.0,0.0,-0.789,0.0,,hit an all-time high Yahoo Finance NAR Existing-Home Sales Report Shows 2.4% Decrease in June National Association of REALTORS® Spring Home-Selling Season Ends on a Bad Note WSJ,0.878,0.500,0.587104,0.800,0.234841,False,1.0,
