article_id,source,title,summary,content,url,published_at,collected_at,time_parse_error,language,tickers,companies,sector,topic,sentiment_score,p_positive,p_neutral,p_negative,optimism,fear,uncertainty,attention,attention_weight,disagreement,disagreement_input,risk_intensity,risk_category,evidence_sentence,model_confidence,relevance_weight,time_weight,agg_weight,is_duplicate,dedup_factor,processing_error
rss-7a195a80b8af4e18,Yahoo Finance RSS,Exxon Mobil Begins Trading as ExxonMobil Holdings After Texas Redomicile,Oil giant keeps its XOM ticker as shareholders approve the move from New Jersey to Texas.,Oil giant keeps its XOM ticker as shareholders approve the move from New Jersey to Texas.,https://finance.yahoo.com/energy/articles/exxon-mobil-begins-trading-exxonmobil-125655414.html?.tsrc=rss,2026-07-02T12:56:55+00:00,2026-07-06T19:27:22+00:00,,en,XOM,ExxonMobil,Energy,cash flow,0.066,0.093,0.879,0.028,9.3,2.8,68.5,0.0,0.0,0.0,0.066,80.0,macro risk,Oil giant keeps its XOM ticker as shareholders approve the move from New Jersey to Texas.,0.879,1.000,0.240818,0.240818,False,1.0,
rss-815262c87e88005f,Yahoo Finance RSS,What’s Ahead for Tech and Other Sectors In the Second Half of 2026,Technology stocks may have more room to run than energy shares as AI spending remains strong and oil prices retreat.,Technology stocks may have more room to run than energy shares as AI spending remains strong and oil prices retreat.,https://finance.yahoo.com/m/c82acdd3-e86e-3530-bd8d-cfb2941e4201/what%E2%80%99s-ahead-for-tech-and.html?.tsrc=rss,2026-07-01T21:33:00+00:00,2026-07-06T19:27:22+00:00,,en,XOM,ExxonMobil,Energy,oil price movement,0.041,0.391,0.259,0.350,39.1,35.0,55.0,0.0,0.0,0.0,0.041,60.0,commodity risk,Technology stocks may have more room to run than energy shares as AI spending remains strong and oil prices retreat.,0.391,1.000,0.194449,0.194449,False,1.0,
rss-e7b6936ff86f38a9,Yahoo Finance RSS,South Africa LNG Opportunity Asserts Exxon Mobil Corporation (XOM) as a Top Dividend Aristocrat Stock to Buy,"Exxon Mobil Corporation (NYSE:XOM) is one of the best dividend aristocrat stocks to buy now. On June 24, US President Donald Trump announced that Exxon Mobil Corporation (NYSE:XOM), Chevron, and other oil companies are under investigation for allegedly contributing to a surge in gas prices in the US. The remarks follow the drop in global […]","Exxon Mobil Corporation (NYSE:XOM) is one of the best dividend aristocrat stocks to buy now. On June 24, US President Donald Trump announced that Exxon Mobil Corporation (NYSE:XOM), Chevron, and other oil companies are under investigation for allegedly contributing to a surge in gas prices in the US. The remarks follow the drop in global […]",https://finance.yahoo.com/energy/articles/south-africa-lng-opportunity-asserts-195349601.html?.tsrc=rss,2026-07-01T19:53:49+00:00,2026-07-06T19:27:22+00:00,,en,CVX;XOM,Chevron;ExxonMobil,Energy,general market sentiment,-0.546,0.167,0.120,0.713,16.7,71.3,36.2,0.0,0.0,0.0,-0.546,80.0,macro risk,"On June 24, US President Donald Trump announced that Exxon Mobil Corporation (NYSE:XOM), Chevron, and other oil companies are under investigation for allegedly contributing to a surge in gas prices in the US.",0.713,1.000,0.190036,0.190036,False,1.0,
rss-fcedeaee16c5430c,Yahoo Finance RSS,This 3% Yielding Energy Stock Has Hiked Its Dividend for 43 Straight Years. Here's Why I'd Buy It Without Hesitation Right Now.,ExxonMobil is still a reliable income stock to own in this choppy market.,ExxonMobil is still a reliable income stock to own in this choppy market.,https://www.fool.com/investing/2026/07/01/this-x-yielding-energy-stock-has-hiked-its-dividen/?.tsrc=rss,2026-07-01T18:28:59+00:00,2026-07-06T19:27:22+00:00,,en,XOM,ExxonMobil,Energy,general market sentiment,0.461,0.506,0.450,0.044,50.6,4.4,57.7,0.0,0.0,0.0,0.461,60.0,interest rate risk,This 3% Yielding Energy Stock Has Hiked Its Dividend for 43 Straight Years.,0.506,1.000,0.186340,0.186340,False,1.0,
rss-d6f9e9d6eec3996b,Yahoo Finance RSS,Sector Update: Energy Stocks Decline Wednesday Afternoon,"Energy stocks were lower Wednesday afternoon, with the NYSE Energy Sector Index decreasing 0.8% and","Energy stocks were lower Wednesday afternoon, with the NYSE Energy Sector Index decreasing 0.8% and",https://finance.yahoo.com/energy/articles/sector-energy-stocks-decline-wednesday-175419445.html?.tsrc=rss,2026-07-01T17:54:19+00:00,2026-07-06T19:27:22+00:00,,en,XOM,ExxonMobil,Energy,general market sentiment,-0.966,0.008,0.018,0.974,0.8,97.4,6.0,0.0,0.0,0.0,-0.966,80.0,macro risk,"Energy stocks were lower Wednesday afternoon, with the NYSE Energy Sector Index decreasing 0.8% and Energy stocks were lower Wednesday afternoon, with the NYSE Energy Sector Index decreasing 0.8% and",0.974,1.000,0.184851,0.184851,False,1.0,
rss-60b995e32155f3ce,Yahoo Finance RSS,Battered oil major nabs Wolfe buy recommendation,"Energy investors spent the spring watching oil prices control stock movements. Now, one energy research team on Wall Street says the real story is happening somewhere else entirely. Chevron (CVX) has dropped hard from its 2026 high, pulled down by cooling oil prices and a fading war premium. Even ...","Energy investors spent the spring watching oil prices control stock movements. Now, one energy research team on Wall Street says the real story is happening somewhere else entirely. Chevron (CVX) has dropped hard from its 2026 high, pulled down by cooling oil prices and a fading war premium. Even ...",https://www.thestreet.com/investing/stocks/cvx-chevron-upgrade-wolfe-research?.tsrc=rss,2026-07-06T17:47:00+00:00,2026-07-06T19:27:22+00:00,,en,CVX,Chevron,Energy,oil price movement,-0.311,0.083,0.523,0.394,8.3,39.4,64.6,0.0,0.0,0.0,-0.311,60.0,commodity risk,Energy investors spent the spring watching oil prices control stock movements.,0.523,1.000,0.977035,0.977035,False,1.0,
rss-e925a21590527267,Yahoo Finance RSS,Five Energy Stocks Riding Texas's Data Center Power Boom,"Texas's AI data center boom needs gigawatts of new power. Here are five stocks, from utilities to pipelines, positioned to profit from the buildout.","Texas's AI data center boom needs gigawatts of new power. Here are five stocks, from utilities to pipelines, positioned to profit from the buildout.",https://finance.yahoo.com/energy/articles/five-energy-stocks-riding-texass-210000847.html?.tsrc=rss,2026-07-05T21:00:00+00:00,2026-07-06T19:27:22+00:00,,en,CVX,Chevron,Energy,general market sentiment,0.143,0.158,0.827,0.015,15.8,1.5,68.2,0.0,0.0,0.0,0.143,80.0,macro risk,Texas's AI data center boom needs gigawatts of new power.,0.827,1.000,0.732062,0.732062,False,1.0,
rss-98fbf11ce957dc87,Yahoo Finance RSS,2 Cash-Producing Stocks to Keep an Eye On and 1 We Brush Off,"While strong cash flow is a key indicator of stability, it doesn’t always translate to superior returns. Some cash-heavy businesses struggle with inefficient spending, slowing demand, or weak competitive positioning.","While strong cash flow is a key indicator of stability, it doesn’t always translate to superior returns. Some cash-heavy businesses struggle with inefficient spending, slowing demand, or weak competitive positioning.",https://finance.yahoo.com/markets/stocks/articles/2-cash-producing-stocks-keep-141806248.html?.tsrc=rss,2026-07-03T14:18:06+00:00,2026-07-06T19:27:22+00:00,,en,CVX,Chevron,Energy,cash flow,-0.106,0.415,0.065,0.520,41.5,52.0,36.1,0.0,0.0,0.0,-0.106,80.0,macro risk,"Some cash-heavy businesses struggle with inefficient spending, slowing demand, or weak competitive positioning.",0.520,1.000,0.342464,0.342464,False,1.0,
rss-b0035e5ce4bd35c5,Yahoo Finance RSS,Can OXY's Robust Proved Reserves Strengthen Its Long-Term Returns?,"Occidental's robust proved reserves, strong reserve replacement and diversified assets support production visibility, cash flow resilience and long-term returns.","Occidental's robust proved reserves, strong reserve replacement and diversified assets support production visibility, cash flow resilience and long-term returns.",https://finance.yahoo.com/energy/articles/oxys-robust-proved-reserves-strengthen-140300447.html?.tsrc=rss,2026-07-03T14:03:00+00:00,2026-07-06T19:27:22+00:00,,en,CVX,Chevron,Energy,credit risk,0.935,0.948,0.040,0.012,94.8,1.2,10.9,0.0,0.0,0.0,0.935,100.0,credit risk,"Occidental's robust proved reserves, strong reserve replacement and diversified assets support production visibility, cash flow resilience and long-term returns.",0.948,1.000,0.341269,0.341269,False,1.0,
rss-243ad9c7c2c75ca4,Yahoo Finance RSS,Chevron Corporation (CVX) Is a Trending Stock: Facts to Know Before Betting on It,"Chevron (CVX) has received quite a bit of attention from Zacks.com users lately. Therefore, it is wise to be aware of the facts that can impact the stock's prospects.","Chevron (CVX) has received quite a bit of attention from Zacks.com users lately. Therefore, it is wise to be aware of the facts that can impact the stock's prospects.",https://finance.yahoo.com/markets/stocks/articles/chevron-corporation-cvx-trending-stock-130007406.html?.tsrc=rss,2026-07-03T13:00:07+00:00,2026-07-06T19:27:22+00:00,,en,CVX,Chevron,Energy,general market sentiment,0.201,0.241,0.719,0.040,24.1,4.0,69.0,0.0,0.0,0.0,0.201,80.0,macro risk,Chevron (CVX) has received quite a bit of attention from Zacks.com users lately.,0.719,1.000,0.336337,0.336337,False,1.0,
rss-b3cc177a3f542be0,Yahoo Finance RSS,Sector Update: Energy Stocks Rise Late Afternoon,"Energy stocks were higher late Thursday afternoon, with the NYSE Energy Sector Index rising 0.9% and","Energy stocks were higher late Thursday afternoon, with the NYSE Energy Sector Index rising 0.9% and",https://finance.yahoo.com/energy/articles/sector-energy-stocks-rise-afternoon-195459455.html?.tsrc=rss,2026-07-02T19:54:59+00:00,2026-07-06T19:27:22+00:00,,en,CVX,Chevron,Energy,general market sentiment,0.922,0.947,0.027,0.025,94.7,2.5,10.5,0.0,0.0,0.0,0.922,80.0,macro risk,"Energy stocks were higher late Thursday afternoon, with the NYSE Energy Sector Index rising 0.9% and Energy stocks were higher late Thursday afternoon, with the NYSE Energy Sector Index rising 0.9% and",0.947,1.000,0.265288,0.265288,False,1.0,
rss-99983d687a1ecd1c,Yahoo Finance RSS,Sector Update: Energy,"Energy stocks were higher late Thursday afternoon, with the NYSE Energy Sector Index rising 0.8% and","Energy stocks were higher late Thursday afternoon, with the NYSE Energy Sector Index rising 0.8% and",https://finance.yahoo.com/energy/articles/sector-energy-192449734.html?.tsrc=rss,2026-07-02T19:24:49+00:00,2026-07-06T19:27:22+00:00,,en,CVX,Chevron,Energy,general market sentiment,0.927,0.951,0.025,0.024,95.1,2.4,9.9,0.0,0.0,0.0,0.927,80.0,macro risk,"Energy stocks were higher late Thursday afternoon, with the NYSE Energy Sector Index rising 0.8% and Energy stocks were higher late Thursday afternoon, with the NYSE Energy Sector Index rising 0.8% and",0.951,1.000,0.263442,0.263442,False,1.0,
rss-726d56bb9e104292,Yahoo Finance RSS,Chevron (CVX) Stock Looks Near Fair Value With Strong Returns But Rich Earnings,"Chevron stock has almost doubled investors' money over the past five years, yet recent share price weakness and a mixed valuation score suggest it may no longer be an obvious bargain at around US$165.69. Chevron has delivered a 97.6% total return over five years, which puts the recent short term pullback into context and raises the question of how much of the story is already in the price. The long term power deal with Microsoft for Project Kilby can support expectations for durable cash...","Chevron stock has almost doubled investors' money over the past five years, yet recent share price weakness and a mixed valuation score suggest it may no longer be an obvious bargain at around US$165.69. Chevron has delivered a 97.6% total return over five years, which puts the recent short term pullback into context and raises the question of how much of the story is already in the price. The long term power deal with Microsoft for Project Kilby can support expectations for durable cash...",https://finance.yahoo.com/markets/stocks/articles/chevron-cvx-stock-looks-near-191356823.html?.tsrc=rss,2026-07-02T19:13:56+00:00,2026-07-06T19:27:22+00:00,,en,CVX;MSFT,Chevron;Microsoft,Technology,general market sentiment,0.053,0.406,0.241,0.353,40.6,35.3,53.7,0.0,0.0,0.0,0.053,40.0,valuation risk,"Chevron stock has almost doubled investors' money over the past five years, yet recent share price weakness and a mixed valuation score suggest it may no longer be an obvious bargain at around US$165.69.",0.406,1.000,0.262779,0.262779,False,1.0,
rss-4836ac1918c70465,Yahoo Finance RSS,Sector Update: Energy Stocks Advance Thursday Afternoon,"Energy stocks were higher Thursday afternoon, with the NYSE Energy Sector Index rising 0.9% and the","Energy stocks were higher Thursday afternoon, with the NYSE Energy Sector Index rising 0.9% and the",https://finance.yahoo.com/energy/articles/sector-energy-stocks-advance-thursday-174608502.html?.tsrc=rss,2026-07-02T17:46:08+00:00,2026-07-06T19:27:22+00:00,,en,CVX,Chevron,Energy,general market sentiment,0.925,0.949,0.028,0.023,94.9,2.3,10.4,0.0,0.0,0.0,0.925,80.0,macro risk,"Energy stocks were higher Thursday afternoon, with the NYSE Energy Sector Index rising 0.9% and the Energy stocks were higher Thursday afternoon, with the NYSE Energy Sector Index rising 0.9% and the",0.949,1.000,0.257492,0.257492,False,1.0,
rss-6532c2fafc5cd415,Yahoo Finance RSS,Wolfe Research upgrades Chevron to Outperform on strong cash flow outlook,"Investing.com -- Wolfe Research upgraded Chevron to ""Outperform"" from ""Peer Perform,"" saying a recent pullback in the oil major's shares has created an attractive entry point as improving long-term free cash flow prospects are not fully reflected in the stock price.","Investing.com -- Wolfe Research upgraded Chevron to ""Outperform"" from ""Peer Perform,"" saying a recent pullback in the oil major's shares has created an attractive entry point as improving long-term free cash flow prospects are not fully reflected in the stock price.",https://finance.yahoo.com/markets/stocks/articles/wolfe-research-upgrades-chevron-outperform-135937384.html?.tsrc=rss,2026-07-02T13:59:37+00:00,2026-07-06T19:27:22+00:00,,en,CVX,Chevron,Energy,cash flow,0.925,0.952,0.021,0.027,95.2,2.7,9.5,0.0,0.0,0.0,0.925,80.0,macro risk,"Investing.com -- Wolfe Research upgraded Chevron to ""Outperform"" from ""Peer Perform,"" saying a recent pullback in the oil major's shares has created an attractive entry point as improving long-term free cash flow prospects are not fully reflected in the stock price.",0.952,1.000,0.244338,0.244338,False,1.0,
rss-466319ff67ce551c,Yahoo Finance RSS,"Palantir, Chevron upgraded: Wall Street's top analyst calls","Palantir, Chevron upgraded: Wall Street's top analyst calls","Palantir, Chevron upgraded: Wall Street's top analyst calls",https://finance.yahoo.com/markets/stocks/articles/palantir-chevron-upgraded-wall-streets-134235004.html?.tsrc=rss,2026-07-02T13:42:35+00:00,2026-07-06T19:27:22+00:00,,en,CVX,Chevron,Energy,general market sentiment,0.061,0.087,0.886,0.027,8.7,2.7,68.3,0.0,0.0,0.0,0.061,80.0,macro risk,"Palantir, Chevron upgraded: Wall Street's top analyst calls Palantir, Chevron upgraded: Wall Street's top analyst calls",0.886,1.000,0.243377,0.243377,False,1.0,
rss-20ff0abdf03db968,Yahoo Finance RSS,Advisory: Chevron Corporation’s 2Q 2026 Earnings Conference Call and Webcast,"HOUSTON, July 02, 2026--Chevron Corporation (NYSE: CVX), one of the world's leading energy companies, will hold its quarterly earnings conference call on Friday, July 31, 2026 at 11:00 a.m. ET (10:00 a.m. CT).","HOUSTON, July 02, 2026--Chevron Corporation (NYSE: CVX), one of the world's leading energy companies, will hold its quarterly earnings conference call on Friday, July 31, 2026 at 11:00 a.m. ET (10:00 a.m. CT).",https://finance.yahoo.com/energy/articles/advisory-chevron-corporation-2q-2026-123000916.html?.tsrc=rss,2026-07-02T12:30:00+00:00,2026-07-06T19:27:22+00:00,,en,CVX,Chevron,Energy,general market sentiment,-0.019,0.032,0.918,0.050,3.2,5.0,67.4,0.0,0.0,0.0,-0.019,80.0,macro risk,ET (10:00 a.m.,0.918,1.000,0.239322,0.239322,False,1.0,
rss-f43e4f866fdd8efc,Yahoo Finance RSS,"Here Are Thursday’s Best Wall Street Analyst Research Calls: Adobe, Chevron, Dana, Honeywell Aerospace, Mobility Global, Ni Source, Palantir, SpaceX, and More","Pre-Market Stock Futures: Futures are trading higher as we get ready to end the holiday-shortened trading week, with the country preparing to celebrate the 250th birthday of our democratic republic. The stock market will be closed on Friday for the federal holiday, kicking off a long weekend to jump-start the holiday fun. All of the ... Here Are Thursday’s Best Wall Street Analyst Research Calls: Adobe, Chevron, Dana, Honeywell Aerospace, Mobility Global, Ni Source, Palantir, SpaceX, and More","Pre-Market Stock Futures: Futures are trading higher as we get ready to end the holiday-shortened trading week, with the country preparing to celebrate the 250th birthday of our democratic republic. The stock market will be closed on Friday for the federal holiday, kicking off a long weekend to jump-start the holiday fun. All of the ... Here Are Thursday’s Best Wall Street Analyst Research Calls: Adobe, Chevron, Dana, Honeywell Aerospace, Mobility Global, Ni Source, Palantir, SpaceX, and More",https://247wallst.com/investing/2026/07/02/here-are-thursdays-best-wall-street-analyst-research-calls-adobe-chevron-dana-honeywell-aerospace-mobility-global-ni-source-palantir-spacex-and-more/?.tsrc=rss,2026-07-02T12:07:07+00:00,2026-07-06T19:27:22+00:00,,en,CVX,Chevron,Energy,Fed decision,0.271,0.359,0.553,0.088,35.9,8.8,66.3,0.0,0.0,0.0,0.271,80.0,macro risk,"Pre-Market Stock Futures: Futures are trading higher as we get ready to end the holiday-shortened trading week, with the country preparing to celebrate the 250th birthday of our democratic republic.",0.553,1.000,0.238057,0.238057,False,1.0,
rss-1487f58366332725,Yahoo Finance RSS,Phillips 66’s Quarterly Earnings Preview: What You Need to Know,"Phillips 66 is expected to release its fiscal Q2 earnings next month, and analysts project significant EPS growth.","Phillips 66 is expected to release its fiscal Q2 earnings next month, and analysts project significant EPS growth.",https://www.barchart.com/story/news/3126930/phillips-66s-quarterly-earnings-preview-what-you-need-to-know?.tsrc=rss,2026-07-04T12:19:02+00:00,2026-07-06T19:27:23+00:00,,en,COP,ConocoPhillips,Energy,general market sentiment,0.916,0.937,0.041,0.021,93.7,2.1,12.5,0.0,0.0,0.0,0.916,80.0,macro risk,"Phillips 66 is expected to release its fiscal Q2 earnings next month, and analysts project significant EPS growth.",0.937,1.000,0.464952,0.464952,False,1.0,
rss-191c8584fb355d7e,Yahoo Finance RSS,ConocoPhillips (COP) Stock Moves 1.46%: What You Should Know,"The latest trading day saw ConocoPhillips (COP) settling at $104.73, representing a +1.46% change from its previous close.","The latest trading day saw ConocoPhillips (COP) settling at $104.73, representing a +1.46% change from its previous close.",https://finance.yahoo.com/markets/stocks/articles/conocophillips-cop-stock-moves-1-220004366.html?.tsrc=rss,2026-07-02T22:00:04+00:00,2026-07-06T19:27:23+00:00,,en,COP,ConocoPhillips,Energy,general market sentiment,0.691,0.833,0.026,0.142,83.3,14.2,20.6,0.0,0.0,0.0,0.691,80.0,macro risk,"The latest trading day saw ConocoPhillips (COP) settling at $104.73, representing a +1.46% change from its previous close.",0.833,1.000,0.273080,0.273080,False,1.0,
rss-4725923de9d52481,Yahoo Finance RSS,ConocoPhillips or Occidental Petroleum: Which Oil Stock Should You Buy Now?,"Global reach, high-tech pivots, and balance sheets set these oil giants apart as they navigate shifting energy demand and sector risks in 2026.","Global reach, high-tech pivots, and balance sheets set these oil giants apart as they navigate shifting energy demand and sector risks in 2026.",https://www.fool.com/coverage/better-buy/2026/07/01/conocophillips-or-occidental-petroleum-which-oil-stock-should-you-buy-now/?.tsrc=rss,2026-07-01T19:44:37+00:00,2026-07-06T19:27:23+00:00,,en,COP,ConocoPhillips,Energy,general market sentiment,-0.434,0.034,0.498,0.468,3.4,46.8,59.6,0.0,0.0,0.0,-0.434,80.0,macro risk,"Global reach, high-tech pivots, and balance sheets set these oil giants apart as they navigate shifting energy demand and sector risks in 2026.",0.498,1.000,0.189631,0.189631,False,1.0,
rss-baef9d4dbf408078,Yahoo Finance RSS,2 Large-Cap Stocks Worth Your Attention and 1 We Avoid,"Large-cap stocks are known for their staying power and ability to weather market storms better than smaller competitors. However, their sheer size makes it more challenging to maintain high growth rates as they’ve already captured significant portions of their markets.","Large-cap stocks are known for their staying power and ability to weather market storms better than smaller competitors. However, their sheer size makes it more challenging to maintain high growth rates as they’ve already captured significant portions of their markets.",https://finance.yahoo.com/markets/stocks/articles/2-large-cap-stocks-worth-100920464.html?.tsrc=rss,2026-06-30T10:09:20+00:00,2026-07-06T19:27:23+00:00,,en,COP,ConocoPhillips,Energy,general market sentiment,0.382,0.443,0.495,0.062,44.3,6.2,61.8,0.0,0.0,0.0,0.382,80.0,macro risk,Large-cap stocks are known for their staying power and ability to weather market storms better than smaller competitors.,0.495,1.000,0.118935,0.118935,False,1.0,
rss-22e932acc9a920cc,Yahoo Finance RSS,2 Oil Stocks Still Worth Buying With Oil Down to $70 a Barrel,"Oil is around $70 a barrel, well off the $112.95 it was back in April. With the Strait of Hormuz reopening, oil stocks have slumped, but in the long run, countries will be looking to build up their reserves.","Oil is around $70 a barrel, well off the $112.95 it was back in April. With the Strait of Hormuz reopening, oil stocks have slumped, but in the long run, countries will be looking to build up their reserves.",https://www.fool.com/investing/2026/06/27/2-oil-stocks-still-worth-buying-with-oil-down-to/?.tsrc=rss,2026-06-27T15:50:00+00:00,2026-07-06T19:27:23+00:00,,en,COP,ConocoPhillips,Energy,credit risk,-0.758,0.103,0.036,0.861,10.3,86.1,19.8,0.0,0.0,0.0,-0.758,100.0,credit risk,"With the Strait of Hormuz reopening, oil stocks have slumped, but in the long run, countries will be looking to build up their reserves.",0.861,1.000,0.047344,0.047344,False,1.0,
rss-99d75ad6f864fa36,Yahoo Finance RSS,3 Profitable Stocks with Solid Fundamentals,Profitability is a key measure of business strength. Companies with high margins have proven they can generate consistent earnings while maintaining financial discipline.,Profitability is a key measure of business strength. Companies with high margins have proven they can generate consistent earnings while maintaining financial discipline.,https://finance.yahoo.com/markets/stocks/articles/3-profitable-stocks-solid-fundamentals-075225644.html?.tsrc=rss,2026-06-26T07:52:25+00:00,2026-07-06T19:27:23+00:00,,en,COP,ConocoPhillips,Energy,earnings risk,0.716,0.729,0.258,0.013,72.9,1.3,38.7,0.0,0.0,0.0,0.716,80.0,macro risk,Companies with high margins have proven they can generate consistent earnings while maintaining financial discipline.,0.729,1.000,0.030373,0.030373,False,1.0,
rss-cb3ebb8c595ee065,Yahoo Finance RSS,ConocoPhillips (COP) Plans General Counsel Kelly B. Rose Retirement For 2026,"ConocoPhillips announced the planned retirement of Senior Vice President, Legal, General Counsel and Corporate Secretary, Kelly B. Rose, effective September 1, 2026. The company has signaled an upcoming transition in a key legal and governance role that oversees risk, compliance and corporate oversight. For investors watching NYSE:COP, this executive change comes as the stock trades at $106.41. Over the past year, ConocoPhillips has delivered a 21.0% return, and the stock is up 102.3% over...","ConocoPhillips announced the planned retirement of Senior Vice President, Legal, General Counsel and Corporate Secretary, Kelly B. Rose, effective September 1, 2026. The company has signaled an upcoming transition in a key legal and governance role that oversees risk, compliance and corporate oversight. For investors watching NYSE:COP, this executive change comes as the stock trades at $106.41. Over the past year, ConocoPhillips has delivered a 21.0% return, and the stock is up 102.3% over...",https://finance.yahoo.com/markets/stocks/articles/conocophillips-cop-plans-general-counsel-020648094.html?.tsrc=rss,2026-06-26T02:06:48+00:00,2026-07-06T19:27:23+00:00,,en,COP,ConocoPhillips,Energy,general market sentiment,0.230,0.278,0.674,0.048,27.8,4.8,68.4,0.0,0.0,0.0,0.230,80.0,macro risk,"Over the past year, ConocoPhillips has delivered a 21.0% return, and the stock is up 102.3% over...",0.674,1.000,0.028038,0.028038,False,1.0,
rss-c994a8966e08ebd3,Yahoo Finance RSS,"ConocoPhillips to hold second-quarter earnings conference call on Thursday, Aug. 6","HOUSTON, June 25, 2026--ConocoPhillips will host a conference call webcast on Thursday, Aug. 6, 2026, at 12:00 p.m. Eastern time.","HOUSTON, June 25, 2026--ConocoPhillips will host a conference call webcast on Thursday, Aug. 6, 2026, at 12:00 p.m. Eastern time.",https://finance.yahoo.com/energy/articles/conocophillips-hold-second-quarter-earnings-160000258.html?.tsrc=rss,2026-06-25T16:00:00+00:00,2026-07-06T19:27:23+00:00,,en,COP,ConocoPhillips,Energy,general market sentiment,-0.030,0.032,0.906,0.062,3.2,6.2,67.9,0.0,0.0,0.0,-0.030,80.0,macro risk,Eastern time.,0.906,1.000,0.024363,0.024363,False,1.0,
rss-a7543d05e47b9f00,Yahoo Finance RSS,ConocoPhillips (COP) Named to RBC Capital’s June Global Energy Best Ideas List,"With 74 hedge funds holding bullish positions and analysts seeing 34.46% upside potential, ConocoPhillips (NYSE:COP) ranks among the top stocks to buy for financial stability. ConocoPhillips (NYSE:COP) has been expanding its international footprint lately, marking a notable return to Syria while also picking up support from a major brokerage’s conviction list. On June 16, 2026, […]","With 74 hedge funds holding bullish positions and analysts seeing 34.46% upside potential, ConocoPhillips (NYSE:COP) ranks among the top stocks to buy for financial stability. ConocoPhillips (NYSE:COP) has been expanding its international footprint lately, marking a notable return to Syria while also picking up support from a major brokerage’s conviction list. On June 16, 2026, […]",https://finance.yahoo.com/energy/articles/conocophillips-cop-named-rbc-capital-062158219.html?.tsrc=rss,2026-06-25T06:21:58+00:00,2026-07-06T19:27:23+00:00,,en,COP,ConocoPhillips,Energy,general market sentiment,0.697,0.716,0.264,0.019,71.6,1.9,40.1,0.0,0.0,0.0,0.697,80.0,macro risk,"ConocoPhillips (NYSE:COP) has been expanding its international footprint lately, marking a notable return to Syria while also picking up support from a major brokerage’s conviction list.",0.716,1.000,0.021312,0.021312,False,1.0,
rss-9041784a8cc80d96,Yahoo Finance RSS,"Chord Energy and Atlas Energy Solutions Shares Are Falling, What You Need To Know","A number of stocks fell in the afternoon session after crude oil dropped to its lowest level since the start of the Iran war, as tankers resumed transit through the Strait of Hormuz and the U.S. and Iran signaled progress toward ending the conflict.","A number of stocks fell in the afternoon session after crude oil dropped to its lowest level since the start of the Iran war, as tankers resumed transit through the Strait of Hormuz and the U.S. and Iran signaled progress toward ending the conflict.",https://finance.yahoo.com/markets/stocks/articles/chord-energy-atlas-energy-solutions-235225053.html?.tsrc=rss,2026-06-24T23:52:25+00:00,2026-07-06T19:27:23+00:00,,en,COP,ConocoPhillips,Energy,oil price movement,-0.099,0.428,0.046,0.526,42.8,52.6,33.5,0.0,0.0,0.0,-0.099,60.0,commodity risk,"A number of stocks fell in the afternoon session after crude oil dropped to its lowest level since the start of the Iran war, as tankers resumed transit through the Strait of Hormuz and the U.S.",0.526,1.000,0.019474,0.019474,False,1.0,
rss-c7f6dd8b39c175b1,Yahoo Finance RSS,"Nabors Industries and ProPetro Shares Are Falling, What You Need To Know","A number of stocks fell in the afternoon session after crude oil dropped to its lowest level since the start of the Iran war, as tankers resumed transit through the Strait of Hormuz and the U.S. and Iran signaled progress toward ending the conflict.","A number of stocks fell in the afternoon session after crude oil dropped to its lowest level since the start of the Iran war, as tankers resumed transit through the Strait of Hormuz and the U.S. and Iran signaled progress toward ending the conflict.",https://finance.yahoo.com/markets/stocks/articles/nabors-industries-propetro-shares-falling-233625366.html?.tsrc=rss,2026-06-24T23:36:25+00:00,2026-07-06T19:27:23+00:00,,en,COP,ConocoPhillips,Energy,oil price movement,-0.099,0.428,0.046,0.526,42.8,52.6,33.5,0.0,0.0,0.0,-0.099,60.0,commodity risk,"A number of stocks fell in the afternoon session after crude oil dropped to its lowest level since the start of the Iran war, as tankers resumed transit through the Strait of Hormuz and the U.S.",0.526,1.000,0.019402,0.019402,False,1.0,
rss-7bcc3c4eed6f56f2,Yahoo Finance RSS,"SM Energy, Kosmos Energy, and Tenaris Stocks Trade Down, What You Need To Know","A number of stocks fell in the afternoon session after crude oil dropped to its lowest level since the start of the Iran war, as tankers resumed transit through the Strait of Hormuz and the U.S. and Iran signaled progress toward ending the conflict.","A number of stocks fell in the afternoon session after crude oil dropped to its lowest level since the start of the Iran war, as tankers resumed transit through the Strait of Hormuz and the U.S. and Iran signaled progress toward ending the conflict.",https://finance.yahoo.com/markets/stocks/articles/sm-energy-kosmos-energy-tenaris-232825000.html?.tsrc=rss,2026-06-24T23:28:25+00:00,2026-07-06T19:27:23+00:00,,en,COP,ConocoPhillips,Energy,oil price movement,-0.099,0.427,0.046,0.527,42.7,52.7,33.4,0.0,0.0,0.0,-0.099,60.0,commodity risk,"A number of stocks fell in the afternoon session after crude oil dropped to its lowest level since the start of the Iran war, as tankers resumed transit through the Strait of Hormuz and the U.S.",0.527,1.000,0.019367,0.019367,False,1.0,
